Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
c6_after_elegant_3cec3c45		艾尔耿看向我，耸了耸肩。	game/chapters/after.rpy	778	"[what]"
c6_after_elegant_16662e5d	ts	大雪天的怎么还有小孩子来……算了先进来歇歇——	game/chapters/after.rpy	782	ts "[what]"
c6_after_elegant_0be50333	th	我才不是什么小孩子！你见过小孩子当医生的吗！	game/chapters/after.rpy	787	th "[what]"
c6_after_elegant_6284db11		他从衣袋里掏出行医许可，炫耀似的伸长手臂凑到长星鼻子前摇晃。	game/chapters/after.rpy	788	"[what]"
c6_after_elegant_2e62f5c2	ts	哇……真是没想到，多有冒犯，请见谅。	game/chapters/after.rpy	792	ts "[what]"
c6_after_elegant_7d110862	th	刚刚出诊回来累死了，我等雪小些再走。	game/chapters/after.rpy	795	th "[what]"
c6_after_elegant_87275738	ts	辛苦了，箱子我来拿，你先到炉边暖暖身子。	game/chapters/after.rpy	798	ts "[what]"
c6_after_elegant_78f81094		长星从地上吃力地提起箱子挪到角落。	game/chapters/after.rpy	799	"[what]"
c6_after_elegant_4a0e8976	ts	这都装的什么……沉死了……	game/chapters/after.rpy	800	ts "[what]"
c6_after_elegant_24a6a1e9		毛龙脱下厚重的外套，跳上椅子坐在我对面，长长舒了一口气。	game/chapters/after.rpy	802	"[what]"
c6_after_elegant_77ec4350	th	你好，我是雪翼，巡诊医师。	game/chapters/after.rpy	804	th "[what]"
c6_after_elegant_b692abec		他微微起身向我伸出右手，我扶着椅子把手向前欠身，伸手握住。	game/chapters/after.rpy	805	"[what]"
c6_after_elegant_f0803822	ro	幸会，我是罗曼。	game/chapters/after.rpy	806	ro "[what]"
c6_after_elegant_ea655141	th	话说回来，这是哪里呀……从没路过这里呢。	game/chapters/after.rpy	808	th "[what]"
c6_after_elegant_c80afef9	th	就连这次也是看着门外亮着的灯摸进来的。	game/chapters/after.rpy	809	th "[what]"
c6_after_elegant_a5ea74c2	ro	这里是白星酒馆。	game/chapters/after.rpy	810	ro "[what]"
c6_after_elegant_84fad610		雪翼继续不解地望着我。	game/chapters/after.rpy	811	"[what]"
c6_after_elegant_c9152f3e	ro	在维洛区。	game/chapters/after.rpy	812	ro "[what]"
c6_after_elegant_48df096d	th	原来整整跨了一个街区，这次迷路完全在预料外啊。	game/chapters/after.rpy	814	th "[what]"
c6_after_elegant_56d07a2a		他耸耸肩，向艾尔耿打招呼。	game/chapters/after.rpy	815	"[what]"
c6_after_elegant_b0fb47ed		一阵爆风，酒馆的门剧烈晃动，雪片迸入屋内上下翻飞，地窖里传来大声咒骂。	game/chapters/after.rpy	817	"[what]"
c6_after_elegant_9c294fd6	ro	嘴巴别不干不净的！有小——	game/chapters/after.rpy	818	ro "[what]"
c6_after_elegant_ee83e6e5	th	去你的！我才不是小孩！	game/chapters/after.rpy	822	th "[what]"
c6_after_elegant_9645ef84		我走到门前，但并不打算这么快关门，因为等会赫伦就来了……	game/chapters/after.rpy	825	"[what]"
c6_after_elegant_7a05716f		一只被薄兜帽长袍裹得严严实实的鬣狗从门外跌跌撞撞进来，倒在地上。	game/chapters/after.rpy	829	"[what]"
c6_after_elegant_1d47095c	he	这是……这是间酒馆？我进来避避，不喝酒，行吧？	game/chapters/after.rpy	831	he "[what]"
c6_after_elegant_eae82da9	ro	我不是老板，说了不算。	game/chapters/after.rpy	832	ro "[what]"
c6_after_elegant_13fbab02	he	罢了，凡是有点善心的老板都不至于赶我走吧。	game/chapters/after.rpy	834	he "[what]"
c6_after_elegant_a7d96450		他脱下长袍挂在椅背上，脚蹬着桌腿往后仰。半悬空的椅子不堪重负，轻声呻吟。	game/chapters/after.rpy	835	"[what]"
c6_after_elegant_2f34549d	ts	久等了……咦？医师先生这么快就要出门了吗？	game/chapters/after.rpy	841	ts "[what]"
c6_after_elegant_094f12ab		长星端着酒杯从地下爬上来，刚好撞见雪翼起身。	game/chapters/after.rpy	842	"[what]"
c6_after_elegant_723a225f	th	我不太舒服，想先找个地方休息。还有空房吗？	game/chapters/after.rpy	845	th "[what]"
c6_after_elegant_a3174327		现在我知道雪翼为什么不舒服了……	game/chapters/after.rpy	846	"[what]"
c6_after_elegant_e9953498	ts	我想想……要不你先在阁楼休息一下，别的房间我还没打扫。	game/chapters/after.rpy	849	ts "[what]"
c6_after_elegant_d9ae9bdb		雪翼快步上楼，轻轻推开长星递过去的酒杯。	game/chapters/after.rpy	850	"[what]"
c6_after_elegant_2aa6eb20	th	多谢，但是我突然有点反胃，还是不了，省得等会吐出来。	game/chapters/after.rpy	853	th "[what]"
c6_after_elegant_321e1c7c	he	这么好的酒别浪费了。	game/chapters/after.rpy	856	he "[what]"
c6_after_elegant_4caeb615		长星惊讶地瞪着鬣狗，对方正用一种自然无比的姿态接过酒杯，顺势举到嘴边。	game/chapters/after.rpy	859	"[what]"
c6_after_elegant_33d6f226	ts	稍、稍等……您不是修士吗……	game/chapters/after.rpy	862	ts "[what]"
c6_after_elegant_08c03944	he	比起死板的清规戒律……嗝，不浪费天赐的食物才是更为高尚的美德。	game/chapters/after.rpy	865	he "[what]"
c6_after_elegant_e23c5543	ts	好、好的……请问怎么称呼？	game/chapters/after.rpy	868	ts "[what]"
c6_after_elegant_ef591258		长星用沾了碳粉的爪指在单据上划去整整一行，再补上几个字。	game/chapters/after.rpy	869	"[what]"
c6_after_elegant_03c35b41	he	看样子你们主日都不去教堂啊，不然应该知道我的名字。	game/chapters/after.rpy	872	he "[what]"
c6_after_elegant_5062d704	ts	倒不是我不想去，只是这店里就我一个打理，实在走不开。	game/chapters/after.rpy	875	ts "[what]"
c6_after_elegant_03aef165		长星不易察觉地皱了皱眉，转身钻进厨房。	game/chapters/after.rpy	877	"[what]"
c6_after_elegant_d07af967		看起来他要在那待上好一会。	game/chapters/after.rpy	878	"[what]"
c6_after_elegant_1edb7d69	ro	突然想起有点事，我先回房处理一下。赫伦修士等会见。	game/chapters/after.rpy	879	ro "[what]"
c6_after_elegant_6530d409	he	啊，没想到你认识我……待会见，兄弟。	game/chapters/after.rpy	881	he "[what]"
c6_after_elegant_975f3a97		雪翼在走廊上呆呆地站着，仰头看着天花板。	game/chapters/after.rpy	885	"[what]"
c6_after_elegant_c9d633c1	th	这个梯子要怎么降下来来着……	game/chapters/after.rpy	886	th "[what]"
c6_after_elegant_59378d86	ro	我来吧。	game/chapters/after.rpy	887	ro "[what]"
c6_after_elegant_14221c31		我凑上前，从绳圈里扯出绳头一圈圈解开。	game/chapters/after.rpy	888	"[what]"
c6_after_elegant_00f718dd		雪翼在我身边安静地看着我把绳子从木柄上绕开。	game/chapters/after.rpy	889	"[what]"
c6_after_elegant_9ca87000	ro	好，解开了，接下来就……	game/chapters/after.rpy	890	ro "[what]"
c6_after_elegant_9c3d4262		我一圈圈放下绳子，梯子缓缓下落，滑轮吱吱作响。	game/chapters/after.rpy	891	"[what]"
c6_after_elegant_d6f29d3c		梯子降落在我们两人之间。	game/chapters/after.rpy	893	"[what]"
c6_after_elegant_5f69cb4a	th	原来是这样……谢啦，看来你对这里很熟悉？	game/chapters/after.rpy	895	th "[what]"
c6_after_elegant_3e7f0f49	ro	经常来这里，所以还是懂一点的。	game/chapters/after.rpy	896	ro "[what]"
c6_after_elegant_ae62f2b3		雪翼抓着扶梯奋力伸展躯干，抓住上一阶。 	game/chapters/after.rpy	898	"[what]"
c6_after_elegant_bc88499c		这架梯子的跨度给长星用正合适，对他来说还是有点太大了。	game/chapters/after.rpy	899	"[what]"
c6_after_elegant_e43915f4		床头柜没被人打开。看来之前是艾尔耿翻的……	game/chapters/after.rpy	901	"[what]"
c6_after_elegant_2a240699		林茨快来了，现在下楼应该刚好。	game/chapters/after.rpy	902	"[what]"
c6_after_elegant_24e52333		我锁好门，向楼下走去。	game/chapters/after.rpy	904	"[what]"
c6_after_elegant_2658c652	ts	……好的，这位客人还需要什么吗？	game/chapters/after.rpy	913	ts "[what]"
c6_after_elegant_9a7690c7	vi	暂时不用了，感谢你的热情招待。	game/chapters/after.rpy	917	vi "[what]"
c6_after_elegant_9429b39e		林茨随手把刚刚脱下的厚外套递给在一旁的赫伦。	game/chapters/after.rpy	918	"[what]"
c6_after_elegant_5ffb485a	he	干什么！我才不是侍应……	game/chapters/after.rpy	922	he "[what]"
c6_after_elegant_ffd3aabf		长星赶紧双手从怔住的赫伦手里接过外套，毕恭毕敬地挂在快要不堪重负的衣帽架上。	game/chapters/after.rpy	923	"[what]"
c6_after_elegant_98ed1c33		赫伦把大衣甩给长星，大步走到炉边的椅子旁一屁股坐下去，头顶的毛发蓬松上翘。	game/chapters/after.rpy	924	"[what]"
c6_after_elegant_95a83d00		林茨边整理衣领边走过来，在楼梯口和我碰面。	game/chapters/after.rpy	928	"[what]"
c6_after_elegant_d6f553f2	vi	您好，叫我林茨就好。	game/chapters/after.rpy	931	vi "[what]"
c6_after_elegant_fea09466		他从左边灯笼袖薄外套口袋里掏出写有姓名的卷轴递给我。	game/chapters/after.rpy	933	"[what]"
c6_after_elegant_ed5fb03a	ro	幸会，我是罗曼，是这一带的侦探。	game/chapters/after.rpy	935	ro "[what]"
c6_after_elegant_15035827	vi	罗曼先生方便的话，不知能不能也留下联系方式呢？也许以后会有事想拜托您。	game/chapters/after.rpy	937	vi "[what]"
c6_after_elegant_c0407a0c	ro	实在惭愧，我没有做过这种东西。等你安顿好行李，我再写给你我的地址吧。	game/chapters/after.rpy	938	ro "[what]"
c6_after_elegant_2b008976		我让到一边好让林茨上楼，长星提着他的行李跟在后面。	game/chapters/after.rpy	941	"[what]"
c6_after_elegant_55d3429d	he	现在的人啊……	game/chapters/after.rpy	944	he "[what]"
c6_after_elegant_31663b5d		赫伦嘟嘟囔囔地转向我。	game/chapters/after.rpy	945	"[what]"
c6_after_elegant_2cecde40	ro	没事，这是救赎路上的一根小荆棘罢了。	game/chapters/after.rpy	946	ro "[what]"
c6_after_elegant_007b4b1a	he	你……	game/chapters/after.rpy	948	he "[what]"
c6_after_elegant_a9e06345		赫伦看见长星从楼上下来，剩下一半话硬生生又咽了回去。	game/chapters/after.rpy	949	"[what]"
c6_after_elegant_b930d8f3	ts	我先去准备晚饭，你们慢慢聊。	game/chapters/after.rpy	952	ts "[what]"
c6_after_elegant_0603c32d		我也随即起身，去林茨房间留下自己的地址。	game/chapters/after.rpy	954	"[what]"
c6_after_elegant_4ae1a0b7		林茨在房间门口站着。	game/chapters/after.rpy	957	"[what]"
c6_after_elegant_34c7bac3	ro	林茨先生的房间正好在我隔壁，真是太巧了。	game/chapters/after.rpy	958	ro "[what]"
c6_after_elegant_9b2ad8b0	ro	虽然我以为您会住进走廊尽头的大单间……	game/chapters/after.rpy	959	ro "[what]"
c6_after_elegant_9e044348	vi	都一样的，况且我随身行李也不多。	game/chapters/after.rpy	960	vi "[what]"
c6_after_elegant_bb5ddcdd		他踏到门外扶住门示意我进屋，脸上一直是那副柔和的神色。	game/chapters/after.rpy	961	"[what]"
c6_after_elegant_c8f3a0d6	vi	来，写在这里就好。	game/chapters/after.rpy	964	vi "[what]"
c6_after_elegant_00c6c71c		我接过削尖的羽毛笔，在他递过来的纸条上写下事务所的地址。	game/chapters/after.rpy	965	"[what]"
c6_after_elegant_aceb1fa4		他把纸条放进装卷轴的那个衣袋，转身微笑着送我出门。	game/chapters/after.rpy	967	"[what]"
c6_after_elegant_a7bb5206	ka	雪还是那么大……	game/chapters/after.rpy	972	ka "[what]"
c6_after_elegant_1906b0c4		卡恩用力拧上房门的锁，上下拍拍手。	game/chapters/after.rpy	973	"[what]"
c6_after_elegant_3f6400c9	ka	幸好现在是假期，不急着回去。	game/chapters/after.rpy	974	ka "[what]"
c6_after_elegant_42c4dbd8	ro	大不了住一晚，明早雪小了再走，就当陪我一晚。	game/chapters/after.rpy	975	ro "[what]"
c6_after_elegant_67212cb8	ka	滚，谁要陪你一晚，我跟你说我晚上锁好门你别进来——	game/chapters/after.rpy	978	ka "[what]"
c6_after_elegant_b08f0cd4	ro	太绝情了吧！	game/chapters/after.rpy	979	ro "[what]"
c6_after_elegant_443363d2	ka	谁叫你办了个大案子都没请我喝酒！	game/chapters/after.rpy	980	ka "[what]"
c6_after_elegant_629d1d8f	ro	好好好等会请，你喜欢的究竟是酒还是我啊。	game/chapters/after.rpy	981	ro "[what]"
c6_after_elegant_420dd6f6	ka	当然是酒啊，不然呢。	game/chapters/after.rpy	982	ka "[what]"
c6_after_elegant_ff75c000	ia	谁说要请喝酒来着？	game/chapters/after.rpy	985	ia "[what]"
c6_after_elegant_d18a2256		伊阿尼从走廊尽头的房门走出来。	game/chapters/after.rpy	986	"[what]"
c6_after_elegant_9736ae8c	ka	你阔了？什么时候付得起长星老板的豪华包间的？	game/chapters/after.rpy	989	ka "[what]"
c6_after_elegant_bd0d7de0	ia	反正不到晚上又不用付钱。	game/chapters/after.rpy	992	ia "[what]"
c6_after_elegant_52be2afd	ka	我就说嘛……	game/chapters/after.rpy	995	ka "[what]"
c6_after_elegant_e718dd00		卡恩和伊阿尼结伴走下台阶，艾尔耿侧身从他们身边挤过，向我走来。	game/chapters/after.rpy	1000	"[what]"
c6_after_elegant_d3cad73c	ro	现在信了吗？	game/chapters/after.rpy	1002	ro "[what]"
c6_after_elegant_64570647	el	信了。有什么要帮忙的吗？	game/chapters/after.rpy	1004	el "[what]"
c6_after_elegant_09a30fe3	ro	帮我从长星的钥匙串上拿走卡恩房间的钥匙。我不知道卡恩到时会不会锁门，还是保险起见。	game/chapters/after.rpy	1005	ro "[what]"
c6_after_elegant_6e81e1f9	ro	我晚上会在楼下打两圈牌，然后上楼。你在走廊把钥匙递给我就好。	game/chapters/after.rpy	1006	ro "[what]"
c6_after_elegant_6aee5b86	el	你打算直接进去制止他们吗？	game/chapters/after.rpy	1008	el "[what]"
c6_after_elegant_9d15709c	ro	也只有这个办法了。	game/chapters/after.rpy	1009	ro "[what]"
c6_after_elegant_1dba5df3	el	好吧……	game/chapters/after.rpy	1011	el "[what]"
c6_after_elegant_147fd797		我们先后走下楼梯。	game/chapters/after.rpy	1012	"[what]"
c6_after_elegant_674764a5		我们下楼时，长星似乎已经跟赫伦吵了一架。	game/chapters/after.rpy	1017	"[what]"
c6_after_elegant_a78e8c19	ts	用餐愉快。	game/chapters/after.rpy	1020	ts "[what]"
c6_after_elegant_9d2d2c66		长星把两份胡萝卜炖菜甩到我和艾尔耿面前。	game/chapters/after.rpy	1021	"[what]"
c6_after_elegant_280c7b2e		夜幕降临。	game/chapters/after.rpy	1027	"[what]"
c6_after_elegant_e17bd556		雪还在下，街上已经没有行人了，远处的房屋窗口闪着零星的光。	game/chapters/after.rpy	1029	"[what]"
c6_after_elegant_8bcf61d6	ka	看来真要在这过夜了。	game/chapters/after.rpy	1037	ka "[what]"
c6_after_elegant_bb2b806d	ia	现在换个小单间还来得及吗，我好省出点钱来喝酒。	game/chapters/after.rpy	1040	ia "[what]"
c6_after_elegant_1869c163	ro	少喝两口，多活两年。	game/chapters/after.rpy	1041	ro "[what]"
c6_after_elegant_f0b225bd	ia	你知道哪两个地方也没有酒吗？监狱和地狱。	game/chapters/after.rpy	1042	ia "[what]"
c6_after_elegant_dcb0aa3c	ia	所以我才来酒馆，离监狱和地狱最远的地方。	game/chapters/after.rpy	1044	ia "[what]"
c6_after_elegant_4b75b8d5		伊阿尼在柜台前坐下，爪尖轻轻刮擦着台面。	game/chapters/after.rpy	1045	"[what]"
c6_after_elegant_04675b54	ts	房费好商量，反正这天气我能做一单生意算一单。	game/chapters/after.rpy	1048	ts "[what]"
c6_after_elegant_c3247bad		长星把酒杯顺着柜台推给伊阿尼。	game/chapters/after.rpy	1049	"[what]"
c6_after_elegant_e9a1f12c	ts	好好喝酒，这台面要是抓坏了你赔不起。	game/chapters/after.rpy	1050	ts "[what]"
c6_after_elegant_196d312f		咚。	game/chapters/after.rpy	1054	"[what]"
c6_after_elegant_7d52e90a	sh	喂？	game/chapters/after.rpy	1056	sh "[what]"
c6_after_elegant_46093dd6		门后传来闷声闷气的询问。	game/chapters/after.rpy	1058	"[what]"
c6_after_elegant_a057ab26		咚，咚，咚。	game/chapters/after.rpy	1062	"[what]"
c6_after_elegant_6eef1f3f	sh	喂？有人吗？	game/chapters/after.rpy	1063	sh "[what]"
c6_after_elegant_e452ed5e		连续的几次叩击声刺穿被大雪半掩埋住的酒馆门板，大家的视线一下集中到门口。	game/chapters/after.rpy	1065	"[what]"
c6_after_elegant_5a00117b		雪都快比人高了，这个时候还有谁在敲门……	game/chapters/after.rpy	1066	"[what]"
c6_after_elegant_7d9aa8fc		每个人都不自觉地噤声。伊阿尼挪动身体，挡住身后的烛光。	game/chapters/after.rpy	1067	"[what]"
c6_after_elegant_5dde0119	sh	有人吗！我们的马车陷在雪地里了……	game/chapters/after.rpy	1068	sh "[what]"
c6_after_elegant_60231bd4		肖恩来了。	game/chapters/after.rpy	1069	"[what]"
c6_after_elegant_99c93195	ts	你们有几个人？	game/chapters/after.rpy	1073	ts "[what]"
c6_after_elegant_f2129548		长星在柜底下摸了一把，掀开隔板，从柜台里挤出来，左手藏在大衣里。	game/chapters/after.rpy	1074	"[what]"
c6_after_elegant_19ed1fe5	sh	三……三个，人满了也没关系！有个地方过夜就好……	game/chapters/after.rpy	1076	sh "[what]"
c6_after_elegant_5d206270	ts	我只看到一个啊。	game/chapters/after.rpy	1077	ts "[what]"
c6_after_elegant_7c0bc79e		长星艰难地把门推开一条缝查看来者的情况。	game/chapters/after.rpy	1079	"[what]"
c6_after_elegant_afc4b73a	sh	还有两个人在车厢里……	game/chapters/after.rpy	1080	sh "[what]"
